	0.0643175124328	0.0736956904484	0.0885737092554	0.0943492433696	0.0947379919367
sair	eleccione	cognicione	ordinacione	commendacione	discrecione
	0.0243974261829	0.0264967108733	0.0288975364242	0.0314232722235	0.0324257248328
okeeey	pertinent	perfeccio	persona	pervenire	Verumptamen
	0.0203625852618	0.0206231469154	0.0210850050505	0.0213989356378	0.0218855064657
orain	conservacione	commendacione	conjunccione	constellacione	variis
	0.0179047812176	0.0239361425945	0.0244729211185	0.0246866198163	0.0280123779754
dchedy	spera	spere	concavitate	convexitas	aeris
	0.127325245897	0.129787858922	0.144064739697	0.148548531916	0.16248957482
olkedy	spera	spere	convexitas	aeris	concavitate
	0.0690180815644	0.0782798006508	0.0933607653538	0.0976315940741	0.0983441033033
ary	ordinacione	eleccione	cognicione	discrecione	benediccione
	0.0271713881063	0.0274294661434	0.0291164898909	0.0306853993632	0.0309641679123
ytar	cognicione	eleccione	commendacione	conservacione	ordinacione
	0.0245395777404	0.0279506157581	0.031739365502	0.0322903749376	0.0330282102625
dchol	de	Capitulum	capitulum	p.	capitula
	0.0999822859604	0.117179399785	0.128343375634	0.129717020149	0.138966104615
qokeeey	opere	conveniunt	ceteris	fueris	poteris
	0.0353954454971	0.0377018355489	0.0404707212264	0.0416848102284	0.0417282625583
chl	eleccione	regimine	primum	ordinacione	capitulo
	0.0369972505925	0.0484466660896	0.0511142682742	0.0519216859743	0.0533222751767
dchor	de	Capitulum	capitulum	p.	capitula
	0.0968762031792	0.112211331371	0.123306140059	0.124641692645	0.134310536266
kor	de	eleccione	p.	capitulum	Capitulum
	0.0551659690374	0.0713751589336	0.0761203265682	0.076697561104	0.080923183422
okam	conservacione	commendacione	cognicione	ordinacione	composicione
	0.0218681256185	0.0235071448244	0.0253344373915	0.0264334259154	0.0281365049409
rain	consiliariis	variis	constellacione	consilio	consilii
	0.0211450590995	0.0246842676981	0.0274590207798	0.028091860673	0.0290159138279
oaiin	Capitulum	capitulum	p.	capitula	(
	0.0472144565589	0.0567374965797	0.0633369207328	0.0767811162236	0.0770779628785
chety	commendacione	cognicione	ordinacione	discrecione	conservacione
	0.0197943790814	0.0239409804932	0.0244134348832	0.0250449472789	0.0251913136254
okchedy	spera	spere	convexitas	concavitate	aeris
	0.0714182426248	0.0794506224048	0.0958879734956	0.0990723247096	0.104476743822
ky	eleccione	benediccione	cognicione	ordinacione	discrecione
	0.0275009802392	0.0420911196434	0.0435046402473	0.0439548157118	0.0479240251069
she	bibere	continet	granis	consuevit	dignitas
	0.02939592283	0.0315186545519	0.0320118270847	0.0322124906206	0.032231824637
qokam	Jovis	ceteris	Veneris	fueris	operis
	0.0252709685892	0.0260808025342	0.029608748138	0.0299597458719	0.0311969356376
ldy	Veneris	aeris	Solis	ignis	jacet
	0.0313540159293	0.032926075809	0.0349269483181	0.0392317029386	0.0457398496968
ycheey	pulcritudine	pertinent	adhuc	longitudine	pulcra
	0.0167952603256	0.0190809252175	0.0202685564178	0.0207461610307	0.0208423581723
ytedy	spera	spere	convexitas	aeris	Solis
	0.0463888450261	0.0586113879739	0.0725043811563	0.0768474658597	0.0821668085827
chedal	conveniunt	opere	convenit	concedente	vita
	0.0239204952679	0.0282190955557	0.0286291634964	0.0288687751931	0.0306414273897
cheeky	commendacione	alteracione	conservacione	discrecione	ordinacione
	0.0190457971164	0.0210735103739	0.0222255982015	0.0246228348306	0.0258914402185
qotey	dignitas	granis	durabilitas	celestis	mediocris
	0.0235334257952	0.023898081201	0.0249732122206	0.0266448396973	0.0267490494785
okaly	conservacione	commendacione	cognicione	ordinacione	conjunccione
	0.0214378918921	0.0238743449272	0.0251349793959	0.0271533055232	0.0274411232339
yty	eleccione	de	benediccione	ordinacione	capitulo
	0.0369454931867	0.0523813406816	0.0534041556707	0.0558684178236	0.0560474208738
dary	eleccione	benediccione	cognicione	ordinacione	discrecione
	0.0255600506031	0.0327474105633	0.0329963032525	0.0334046329666	0.0368773856476
qotchedy	spera	spere	convexitas	concavitate	aeris
	0.0545374521358	0.0639858423279	0.0804806831107	0.0856282240474	0.0898081975816
pol	eleccione	de	benediccione	ordinacione	medicinarum
	0.0444387877775	0.0495080528927	0.051404436608	0.0599945668656	0.0617446894974
qotchdy	Lune	dignitas	granis	Jovis	celestis
	0.0289984972813	0.0342774277419	0.0370614603911	0.038087885516	0.0401245653535
olshedy	spera	spere	convexitas	concavitate	aeris
	0.0856539196506	0.0919867377812	0.108956589491	0.110358807654	0.116984218951
ched	conveniunt	convenit	opere	vita	Veneris
	0.0363521448495	0.0368681002317	0.0372527644606	0.0390389136108	0.0407420236091
qokeeo	opere	conveniunt	ceteris	alique	poteris
	0.0350607985193	0.0359980262207	0.038433021458	0.0393834169828	0.0404376962928
tor	de	eleccione	p.	capitulum	Capitulum
	0.0540237187475	0.0680050740857	0.0740012087834	0.0742992901319	0.0792560497915
kal	conservacione	conjunccione	commendacione	constellacione	cognicione
	0.0252898230609	0.0263458218187	0.0294513139814	0.0300537434373	0.032349796901
ykedy	spera	spere	convexitas	concavitate	aeris
	0.0602033405559	0.0698794256495	0.0851888191775	0.0915366600175	0.0917269227272
tchy	de	Capitulum	p.	capitulum	eleccione
	0.0570992606084	0.0892317247596	0.0911292309935	0.0913144196561	0.0955376276788
aiir	eleccione	regimine	capitulo	cognicione	ordinacione
	0.0287212372025	0.0499887247584	0.0505680628417	0.0507324195952	0.0507961083071
qoaiin	p.	capitulum	eleccione	(	capitulo
	0.038853917881	0.0394171649158	0.0433193637926	0.0488465884361	0.0488980050963
daiir	eleccione	capitulum	p.	de	capitulo
	0.0486393329927	0.056608480095	0.0568572856601	0.0574308396251	0.0610801833618
odar	cognicione	conservacione	commendacione	eleccione	ordinacione
	0.0240986350194	0.0292231707158	0.029462277173	0.0297571544387	0.0317201308301
shodaiin	Capitulum	capitulum	p.	de	capitula
	0.0577490433499	0.0642724422045	0.0676282807758	0.073764926641	0.0795476893713
tchey	10	lune	plene	adhuc	predictis
	0.0245577265949	0.0270006956683	0.0274342887248	0.0291827922576	0.0292376377179
qor	benediccione	predictis	conservacione	commendacione	conjunccione
	0.0283992664074	0.0327215374856	0.0341989312744	0.0346735444244	0.0347875251759
kchedy	spera	spere	concavitate	convexitas	aeris
	0.122837390471	0.12543057558	0.139941433	0.144285812488	0.158548760212
ckhol	de	eleccione	p.	capitulum	capitulo
	0.0512138091423	0.0755915534478	0.0800531575268	0.0808505593376	0.0842155120547
om	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0254467188058	0.0356739352785	0.0363740368725	0.03738123754	0.0399253718112
okeor	eleccione	medicinarum	primum	benediccione	ordinacione
	0.0457443938107	0.0518565306386	0.0538871782599	0.0545539160712	0.0547572598869
ykchy	de	p.	capitulum	eleccione	Capitulum
	0.0520987712605	0.0768985675897	0.0773712220427	0.0781604239857	0.0788543229274
olky	conjunccione	conservacione	constellacione	commendacione	13
	0.0213395393999	0.0232567235598	0.0252569255262	0.0304969358505	0.0311877570909
okair	cognicione	conservacione	commendacione	ordinacione	composicione
	0.0228764085541	0.0246482939587	0.025335022746	0.0263368223199	0.0266264989894
keody	fine	benediccione	ordine	12	plene
	0.0271591486572	0.0327639373392	0.0352881327905	0.0369531522587	0.0369589077832
ydaiin	Capitulum	capitulum	p.	capitula	(
	0.0549155404748	0.0680879515659	0.074359250085	0.0871076301627	0.0889194980699
chockhy	de	capitulum	eleccione	p.	Capitulum
	0.0561779567038	0.0740250787006	0.074217567241	0.0747084446628	0.0771792019329
okchdy	Lune	granis	dignitas	celestis	Jovis
	0.0309075546305	0.0334164324029	0.0341238306699	0.0362037408225	0.036841691817
rar	conjunccione	constellacione	conservacione	commendacione	variis
	0.0165517644938	0.0222342683891	0.0224637267856	0.0302494442645	0.033129517717
kchey	plene	10	adhuc	pulcritudine	lune
	0.0235467437657	0.0240771482593	0.0247108251674	0.025967256003	0.0264262796134
kchol	de	Capitulum	capitulum	p.	capitula
	0.11168212887	0.12775725134	0.140340225351	0.141436900306	0.151182566991
qokeor	mediocris	certo	infra	lune	debita
	0.0248510700422	0.0254472251766	0.0254965936919	0.0262798670803	0.0264000029959
otair	cognicione	eleccione	ordinacione	commendacione	conservacione
	0.0224306917988	0.0267821592689	0.0278560408067	0.0283344223446	0.0298503363287
shear	conjunccione	constellacione	conservacione	durabilitas	lune
	0.0203575186671	0.0224949073058	0.0293930556783	0.0302516572471	0.0317911788032
soiin	eleccione	p.	capitulum	(	capitulo
	0.041254196455	0.0469101369117	0.0493849573333	0.0544261911971	0.054549724444
dan	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0311773690073	0.0448625995683	0.0474686121462	0.0492107990903	0.0511857911564
cham	eleccione	regimine	ordinacione	capitulo	primum
	0.0300478211515	0.0478322632063	0.0493589832569	0.0498908208509	0.0505621525324
shecthy	benediccione	commendacione	12	ordinacione	cognicione
	0.0271223762837	0.0332981161881	0.0335041929408	0.0339041131102	0.0342531653207
qoeedy	spera	spere	convexitas	concavitate	aeris
	0.0781040148874	0.0859664550633	0.102131829813	0.105568553482	0.109114697632
rol	eleccione	de	benediccione	ordinacione	medicinarum
	0.0449594591686	0.0490289278984	0.0516752194378	0.0607564421473	0.063362027402
tal	conservacione	commendacione	cognicione	conjunccione	ordinacione
	0.0249886906885	0.0250757712315	0.0258626481806	0.029319948979	0.0294844464179
kchdy	Jovis	jacet	Lune	ignis	Mercurii
	0.0255498548091	0.0346673161093	0.0347357750647	0.0349466970105	0.0362327240553
cthar	eleccione	de	capitulo	benediccione	p.
	0.0437210761017	0.0497985608458	0.0605771649984	0.0617058918655	0.0622992658499
chdar	conservacione	conjunccione	commendacione	cognicione	constellacione
	0.0204724814885	0.021986392184	0.0274400653972	0.0278724341628	0.0290503007486
kchor	de	Capitulum	capitulum	p.	capitula
	0.103133305425	0.119301657784	0.130778304511	0.131985627158	0.141398065014
teey	perfeccio	pulcritudine	adhuc	pulcra	pertinent
	0.0186272034524	0.0198661341279	0.0199443417236	0.0206981336701	0.020787194121
keol	de	eleccione	librum	benediccione	medicinarum
	0.0572159978563	0.0675511855564	0.0733247981589	0.0743653720341	0.07852441033
shaiin	Capitulum	capitulum	p.	capitula	capitulo
	0.0530532281909	0.0590263358867	0.0637714733639	0.075590175676	0.0772490790581
okchor	de	Capitulum	capitulum	p.	eleccione
	0.0888892623173	0.105220171595	0.114314228662	0.115858391248	0.124275306654
dl	eleccione	cognicione	ordinacione	benediccione	discrecione
	0.0265388004447	0.0293455841746	0.0310023905102	0.0346302294493	0.0346525113053
olkar	finis	constellacione	celestis	annis	bajulis
	0.0257837577274	0.028247747367	0.0284662230637	0.0285950336431	0.0296762013944
chedain	conveniunt	concedente	contrariis	convenit	contra
	0.0228398448763	0.0265195847731	0.0295626115968	0.0297467160651	0.0313088407273
qockhy	benediccione	eleccione	ordinacione	discrecione	cognicione
	0.0305155321114	0.0313832975457	0.0351631622728	0.0378256668319	0.0391430295762
ytal	eleccione	cognicione	ordinacione	disposicione	discrecione
	0.0231339549509	0.0308279025407	0.0330176997699	0.0365492991893	0.0372417265925
ytchy	de	eleccione	p.	capitulum	Capitulum
	0.0457549353782	0.0769722385125	0.07776508492	0.0781865274774	0.0814887411145
opchdy	Jovis	jacet	ignis	Veneris	Mercurii
	0.028904428737	0.0341284989925	0.034884961759	0.0356276541725	0.0361315747552
otaly	cognicione	commendacione	conservacione	ordinacione	discrecione
	0.0233851227617	0.0239043082403	0.0248798359022	0.026129296877	0.0284964169057
doiin	eleccione	p.	capitulum	capitulo	(
	0.0452898217294	0.0476168563166	0.0494928351013	0.056276023057	0.0569050924236
chdal	cognicione	commendacione	conservacione	ordinacione	eleccione
	0.0227519843628	0.0273148676609	0.0283896438081	0.0294980256618	0.0307372615086
qotchey	predictis	10	plene	lune	benediccione
	0.0296196192377	0.0317632667719	0.0328034654218	0.0332728741505	0.0340049419292
sheal	conjunccione	constellacione	lune	conservacione	plene
	0.0222290156431	0.0225275467752	0.02874979969	0.0296719532969	0.0307775467527
cthody	eleccione	benediccione	de	ordinacione	cognicione
	0.038904355316	0.0401252354332	0.0506106456127	0.05090590759	0.0521305282382
qockhey	discrecione	benediccione	commendacione	alteracione	divisione
	0.0244151467005	0.0257780824366	0.0260294946583	0.0270402836644	0.0274680146699
lshey	spectat	granis	cetera	nostris	consuevit
	0.0221722601444	0.0230789818675	0.0231153881595	0.0231821720754	0.0244564857713
yky	eleccione	benediccione	ordinacione	cognicione	regimine
	0.0307399989235	0.0488143728476	0.0489960688212	0.0494792824038	0.0510410787404
odain	cognicione	ordinacione	commendacione	eleccione	intencione
	0.0227239965184	0.0270353417332	0.0272386195662	0.0275819116838	0.0285564780499
olol	eleccione	benediccione	ordinacione	discrecione	cognicione
	0.0294524394894	0.0302458897264	0.0346708692431	0.0367660450612	0.0379634002243
lchdy	aeris	Veneris	Solis	ignis	veneris
	0.0257048467296	0.0269877217358	0.0300321678346	0.0363558631675	0.0414716511289
chs	eleccione	regimine	capitulo	primum	capitula
	0.0433941520743	0.0563471393224	0.0564574818301	0.057976909028	0.0585454797023
qokchol	de	eleccione	p.	benediccione	capitulo
	0.0372257226359	0.0642741793907	0.0711629170758	0.0736125273302	0.0748459443899
chkaiin	capitulum	Capitulum	p.	eleccione	(
	0.0452185677387	0.0489315076754	0.0491184633382	0.0589047441456	0.0601407161396
ols	conservacione	commendacione	conjunccione	cognicione	discrecione
	0.0242317261534	0.0264464262791	0.0272214242584	0.030050863936	0.0306772220645
dchey	adhuc	plene	debita	lune	10
	0.0226652539917	0.0245428766934	0.0245525464596	0.0250229303373	0.0254322841486
tchor	de	Capitulum	capitulum	p.	capitula
	0.108892452347	0.126015743721	0.138255045292	0.139616491424	0.149094366094
chocthy	de	Capitulum	capitulum	p.	eleccione
	0.0582054390709	0.0807867411193	0.0815765846483	0.0827387060069	0.0859695390306
qokaly	Jovis	ceteris	solis	concedente	poteris
	0.023320321665	0.0260049704225	0.0291280205536	0.0300914827526	0.0313483960441
chain	eleccione	cognicione	intencione	ordinacione	regimine
	0.0253836473537	0.03185234361	0.0322186775935	0.0326887912611	0.0332445588662
shed	Veneris	aeris	opere	Solis	veneris
	0.0330778406702	0.0380844705557	0.0410166707	0.0415933525457	0.0431809723816
chky	eleccione	regimine	ordinacione	cognicione	benediccione
	0.0311368103808	0.0485418783647	0.0487585940545	0.0498686211637	0.0508052817879
lky	conservacione	conjunccione	commendacione	constellacione	cognicione
	0.0219005086266	0.0232402057989	0.0246582319365	0.0284796231376	0.0302303844108
otchor	de	Capitulum	capitulum	p.	capitula
	0.106741812714	0.121831187982	0.134091367782	0.135291937804	0.145272539822
ychey	debita	abstinere	lune	infra	durabilitas
	0.0193257633353	0.0220810817396	0.0223662845683	0.0226616947653	0.0230133462129
qokair	Jovis	ceteris	solis	operis	conveniunt
	0.0259857216029	0.029153529184	0.0296213774372	0.029943442516	0.0322543988018
qody	Mercurii	jacet	Jovis	dignitas	Lune
	0.0241769157133	0.0254435712468	0.0288309929496	0.0314049879592	0.0323442570919
ror	eleccione	de	benediccione	ordinacione	regimine
	0.0411275885938	0.0542090314575	0.0545885670863	0.0583928725876	0.0594093844418
ory	eleccione	ordinacione	benediccione	cognicione	discrecione
	0.0246284796148	0.0306268317012	0.0331010224812	0.0335617703876	0.0344511083039
daiiin	capitulum	p.	Capitulum	eleccione	capitula
	0.0515512362122	0.0529588816931	0.056132776515	0.0584394761281	0.0638016472681
sheos	benediccione	ordinacione	discrecione	commendacione	divisione
	0.0219221667716	0.0289222792798	0.0296999724166	0.0312849755504	0.0317507602324
okeeol	medicinarum	discrecione	ordinacione	divisione	regitur
	0.031759986534	0.0326935452862	0.0328604951513	0.0340652412565	0.0342127089504
ral	conservacione	commendacione	conjunccione	cognicione	constellacione
	0.0225464974259	0.0251605682094	0.0261765968735	0.0288340585973	0.0293426226677
chokaiin	Capitulum	capitulum	p.	capitula	(
	0.0558282456425	0.0640410507882	0.0700928754336	0.0810455447394	0.0829808852598
chokchy	de	Capitulum	capitulum	p.	capitula
	0.0828625744975	0.0982785992073	0.106754195702	0.109239164006	0.116778050198
ykal	cognicione	eleccione	ordinacione	commendacione	disposicione
	0.0257445698599	0.0261165502273	0.0286003496966	0.0309070276621	0.0314732803467
oar	conservacione	conjunccione	commendacione	cognicione	constellacione
	0.0206731715704	0.0218913917215	0.0253976139514	0.0269749481261	0.0281166187601
ychor	de	Capitulum	capitulum	p.	eleccione
	0.0880121545209	0.104669831417	0.11354873369	0.115163558507	0.123166125374
okody	conjunccione	conservacione	constellacione	lune	medicinis
	0.0270850795513	0.0295321877454	0.0304689724435	0.0337044245889	0.0337223838421
okees	alteracione	discrecione	mirabili	ordine	commendacione
	0.0183600885483	0.0238515649933	0.0242205634971	0.0244513387583	0.0244747041669
ty	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0313445997151	0.0440045903216	0.0481099683466	0.0484736774539	0.0520197031442
chdaiin	capitulum	Capitulum	p.	eleccione	capitula
	0.0454565454996	0.0477283848505	0.0500723919044	0.0597439216512	0.060754890918
do	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0337581017486	0.0425675739559	0.0474176620776	0.0493319680884	0.0503583420965
aral	cognicione	commendacione	ordinacione	conservacione	discrecione
	0.0245204652516	0.0263291627376	0.0269973816011	0.02900087356	0.0302146150475
tain	consiliariis	variis	constellacione	consilio	conservacione
	0.0227053991752	0.025155901609	0.0281787623948	0.0285160977721	0.0285600192114
daldy	granis	celestis	dignitas	finis	annis
	0.0276041079442	0.03051089704	0.0310778000065	0.031677151767	0.0326100266626
okeeody	fine	pertinent	plene	pulcritudine	doctrine
	0.0221149396491	0.0233761634165	0.0245926154346	0.0250279430009	0.0250324319541
lkchedy	spera	spere	concavitate	convexitas	aeris
	0.0945298796082	0.0995620032637	0.116352771272	0.117100910715	0.128094843943
cphy	eleccione	de	benediccione	capitulo	p.
	0.0429519788715	0.0463030641582	0.0581475881057	0.0598492380001	0.0606866078356
ykeody	benediccione	fine	ordinacione	12	discrecione
	0.0277171459685	0.0328674444426	0.0360410432103	0.0367757135294	0.0368198280324
cheeo	alteracione	commendacione	divisione	discrecione	ordinacione
	0.018410264395	0.0215459258261	0.0218975529217	0.0221853710053	0.0239170132138
cphol	de	eleccione	p.	capitulum	capitulo
	0.0451905943734	0.0688270756158	0.0727145143704	0.0748583886648	0.0779199216244
shedaiin	cognicione	eleccione	commendacione	conservacione	ordinacione
	0.0292060418149	0.03073898124	0.0347582466497	0.0352605232397	0.0355090435584
shal	cognicione	ordinacione	commendacione	eleccione	benediccione
	0.028425582788	0.029342719289	0.0295768143731	0.0306088546487	0.0317699075809
okeeo	doctrine	divine	alteracione	ordine	phisonomia
	0.0218153558621	0.0229214210774	0.0232581026304	0.0241506002053	0.0243796275538
orol	eleccione	benediccione	ordinacione	discrecione	regimine
	0.0359355408441	0.0455155882448	0.0504169332246	0.0540426676995	0.0543316832496
chom	de	Capitulum	capitulum	p.	capitula
	0.0905663912379	0.098297687315	0.108011872913	0.111782471162	0.119543424738
qopchdy	Veneris	ignis	Solis	Jovis	aeris
	0.0287252179661	0.0297007728632	0.0319688265203	0.0319948713091	0.0344701285139
qokeed	spera	aeris	Veneris	Solis	veneris
	0.0638423263995	0.0658106195157	0.0677297096615	0.0716443571074	0.0728707853351
ycheo	benediccione	discrecione	ordinacione	divisione	commendacione
	0.02319234606	0.0245452674124	0.0248343172624	0.0255581099254	0.0265256177608
ctho	de	Capitulum	capitulum	p.	eleccione
	0.0615355900349	0.0868171849883	0.0886708321979	0.0901470116062	0.0930710928692
tchdy	Jovis	ignis	Lune	jacet	dignitas
	0.0277474236443	0.034767130657	0.0352446913521	0.035269445662	0.0371593976917
choly	de	Capitulum	capitulum	p.	capitula
	0.0836107869559	0.094993078911	0.103752073498	0.106645852066	0.114582897521
okchol	de	Capitulum	capitulum	p.	capitula
	0.0930577408479	0.109488304849	0.119713254369	0.12098239531	0.130350067398
qoeey	durabilitas	infra	eclipsis	radiis	celestis
	0.0200873860932	0.0214235987407	0.0231258720357	0.0232188408698	0.0242866470795
opchy	eleccione	de	benediccione	cognicione	ordinacione
	0.0395195280169	0.047115149408	0.0505996224338	0.0569177786287	0.0579267472031
teol	de	eleccione	benediccione	regimine	medicinarum
	0.0529702779096	0.0564024515526	0.0649481506845	0.0714743102276	0.0715224004864
lo	13	conservacione	commendacione	conjunccione	cognicione
	0.028660446897	0.0298223886936	0.0299353957209	0.0309241915267	0.0338201588283
ly	ordinacione	cognicione	benediccione	commendacione	discrecione
	0.0295350817943	0.0306468154652	0.0306942412528	0.0309771786283	0.0312259595172
otody	conjunccione	constellacione	conservacione	lune	plene
	0.0278230813599	0.0322630312213	0.0331450401703	0.0361557739274	0.0385396997614
ram	commendacione	cognicione	conservacione	ordinacione	discrecione
	0.0270447997533	0.0275461979517	0.0276674086237	0.028912273597	0.0308990845179
sheeky	conjunccione	constellacione	plene	conservacione	lune
	0.0217267553787	0.0245912245492	0.025907404494	0.0262545861138	0.0287614465311
ytor	de	eleccione	p.	capitulum	capitulo
	0.0467767345067	0.0571039264217	0.0680149331944	0.0685676250265	0.0707765743096
ycheol	benediccione	eleccione	ordinacione	discrecione	divisione
	0.0323417519668	0.0388682152494	0.0420429148124	0.0437265725342	0.0450203558599
okeeor	discrecione	ordinacione	medicinarum	divisione	decimum
	0.0266346761499	0.0269411721404	0.0278592247298	0.0283006589667	0.0307113170731
dshey	mediocris	debita	infra	durabilitas	adhuc
	0.0249218623495	0.025136525161	0.0252810131323	0.0255927492182	0.0259366713647
sh	benediccione	eleccione	ordinacione	discrecione	cognicione
	0.0321143487444	0.0380616086924	0.0425308030256	0.0452754740246	0.0460928773216
aldy	Jovis	dignitas	concedente	Lune	ceteris
	0.0247012060207	0.026320866474	0.0295585590004	0.030629822036	0.0317262293698
dshor	de	eleccione	p.	capitulum	Capitulum
	0.0485780896796	0.0766766200477	0.0781192788862	0.0797217967435	0.0829639192362
kair	cognicione	eleccione	ordinacione	commendacione	disposicione
	0.0252078567125	0.0252832707306	0.0276168048118	0.0301617451478	0.030330773534
qotchor	de	Capitulum	p.	capitulum	eleccione
	0.0568110963061	0.0943772753726	0.0946785751492	0.0965870745431	0.0991627709217
yteody	benediccione	conjunccione	conservacione	fine	commendacione
	0.0310818398161	0.033704243039	0.0341674412052	0.0343196909503	0.0356545061877
ykeol	de	eleccione	benediccione	primum	librum
	0.0538242784897	0.0575971564214	0.0675594880236	0.0709673942702	0.0711776201074
sheeol	benediccione	ordinacione	discrecione	divisione	regitur
	0.0208127282793	0.0334268370046	0.0334720974108	0.0355083621857	0.0372709371334
cheeor	ordinacione	eleccione	discrecione	divisione	benediccione
	0.0312066062167	0.0327812178518	0.0335489812545	0.0342116005275	0.0352285010839
okeo	medicinarum	ordinacione	discrecione	divisione	disposicione
	0.0296307410772	0.0340566892985	0.0363443459127	0.0366497025351	0.0376872322405
ykol	de	eleccione	p.	capitulum	benediccione
	0.0464785589679	0.0591323476051	0.0694645463298	0.0724547152301	0.07258293281
key	adhuc	pulcritudine	plene	20	doctrine
	0.0205612069546	0.021215124213	0.021658154344	0.0240217197213	0.0243340126571
chodar	de	eleccione	capitulum	p.	Capitulum
	0.0544501305113	0.0641155418279	0.0648909041572	0.0674461431802	0.069667312744
okeos	eleccione	medicinarum	ordinacione	primum	discrecione
	0.034232240056	0.0353643802098	0.0377435447307	0.0402147134098	0.0411023831718
chkal	eleccione	cognicione	ordinacione	commendacione	disposicione
	0.0237407517969	0.0291546620627	0.0295261240051	0.0341336118445	0.0341416348626
ytam	eleccione	cognicione	ordinacione	benediccione	disposicione
	0.0234763668243	0.0363174000803	0.0379047780062	0.0397855156494	0.0417124769875
opaiin	capitulum	p.	Capitulum	eleccione	(
	0.0451286296594	0.0463758828946	0.0506146941397	0.0549455219962	0.0585664248156
chckhdy	constellacione	celestis	conjunccione	granis	finis
	0.0272695774788	0.0282938736335	0.0283667284784	0.0302999963575	0.0316952053364
otshedy	spera	spere	convexitas	concavitate	aeris
	0.0750217749358	0.0817927078321	0.0978884756453	0.100579785954	0.106853413181
tchol	de	Capitulum	capitulum	p.	capitula
	0.115373637483	0.132919126845	0.145806886602	0.146928139194	0.156607608105
odal	eleccione	cognicione	ordinacione	disposicione	discrecione
	0.0214784484531	0.0299489583325	0.0314523644144	0.0349249610592	0.0360646634315
shee	lune	plene	conjunccione	constellacione	abstinere
	0.0260453166592	0.0263517119628	0.0272050266483	0.0273826200127	0.0294361987397
dcheey	pulcritudine	adhuc	plene	longitudine	pertinent
	0.0160908258734	0.0189710669951	0.0196155619626	0.0211106107685	0.0212209626954
arody	continet	Lune	conjunccione	constellacione	lune
	0.0299145046948	0.0323273282949	0.0327596622857	0.0335617999767	0.0348254429546
choiin	Capitulum	de	capitulum	p.	capitula
	0.0763263505566	0.0849178069622	0.0859040348947	0.0892155066394	0.0999039090111
ychedy	spera	spere	concavitate	convexitas	aeris
	0.137922214638	0.139857291497	0.153838737351	0.158745590996	0.173378834827
teedy	spera	spere	concavitate	convexitas	aeris
	0.133230899481	0.135869924296	0.150206021953	0.154128408125	0.167478942591
olcheey	durabilitas	infra	eclipsis	federa	timere
	0.0202963188958	0.0221077760399	0.0223615192327	0.022695699571	0.0240107205421
ry	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0292388793722	0.0341282154309	0.0341392387481	0.0356279959643	0.0376663099399
olain	variis	constellacione	consiliariis	conservacione	conjunccione
	0.0220643318507	0.024352386675	0.0251328640575	0.02572048216	0.0266628384877
ctheey	eleccione	benediccione	ordinacione	discrecione	medicinarum
	0.0400500751579	0.0409576384845	0.0422184408538	0.0441614775524	0.0451750626055
cthaiin	Capitulum	capitulum	p.	de	capitula
	0.0651921265649	0.0755205238104	0.0794660564506	0.0822761889028	0.0911571619354
qokeeody	dignitas	ceteris	opere	conveniunt	concedente
	0.0297715211657	0.0305095697705	0.0320445156884	0.032492108947	0.0331782899902
shky	eleccione	benediccione	ordinacione	cognicione	discrecione
	0.0307095117601	0.0313374763319	0.0365600455855	0.037353706087	0.0395518804045
ockhy	eleccione	benediccione	ordinacione	regimine	cognicione
	0.0330881238207	0.0476515785639	0.0490482075725	0.0512504578006	0.0519707779658
tair	eleccione	cognicione	ordinacione	commendacione	disposicione
	0.0217989213645	0.0271443350498	0.0309281039024	0.0343570654223	0.035112168481
oteo	medicinarum	eleccione	cognicione	ordinacione	divisione
	0.0301265338112	0.0305111746805	0.0316631432096	0.0321141231936	0.0339808540122
chty	eleccione	regimine	ordinacione	benediccione	capitulo
	0.0359326334386	0.0524671907396	0.0529599369183	0.0530609883826	0.0540383350441
ytchor	de	Capitulum	capitulum	p.	eleccione
	0.0860516470963	0.106186355722	0.1153396574	0.116421505746	0.124806324468
choy	de	Capitulum	capitulum	p.	capitula
	0.0878805162566	0.0959197258608	0.105415059054	0.108661802737	0.116799947283
lcheey	cetera	federa	spectat	infra	durabilitas
	0.0225761104503	0.0226502156122	0.0231615882816	0.0234544854045	0.0240466161651
ytey	benediccione	discrecione	ordinacione	divisione	commendacione
	0.0258357406625	0.0272946220361	0.0283048633679	0.0301592046853	0.030325279305
ykeeol	eleccione	benediccione	ordinacione	medicinarum	discrecione
	0.0396290609777	0.044392436138	0.047642328829	0.0483920230999	0.0501405587717
qotchol	de	Capitulum	p.	capitulum	eleccione
	0.0587359276643	0.0967415313555	0.0977549171485	0.0997626464339	0.103869683592
qokechy	mediocris	celestis	granis	constellacione	lune
	0.0270795485153	0.0274223189256	0.0277996735177	0.0286528263169	0.0289816332068
chkeey	alteracione	discrecione	prologo	commendacione	divisione
	0.0206588658862	0.021607766203	0.0216485729831	0.022102103783	0.0230061735186
laiin	Capitulum	capitulum	p.	(	capitula
